API,oil/day,Date
05123360010000,11.26,10/1/21
05123360010000,11.07,11/1/21
05123360010000,11.58,12/1/21
05123366920000,279.69,10/1/13
05123366920000,454.15,11/1/13
05123366920000,331.77,12/1/13
05123366920000,198.94,1/1/14
05123366920000,283.32,2/1/14
05123366920000,235.58,3/1/14
05123366920000,204.77,4/1/14
05123366920000,182.65,5/1/14
05123366920000,164.47,6/1/14
05123366920000,155.29,7/1/14
05123366920000,142.71,8/1/14
05123366920000,133.07,9/1/14
05123366920000,121.32,10/1/14
05123366920000,113.93,11/1/14
05123366920000,109.39,12/1/14
05123366920000,101.19,1/1/15
05123366920000,92.11,2/1/15
05123366920000,92.45,3/1/15
05123366920000,87.17,4/1/15
05123366920000,66.67,5/1/15
05123366920000,62.20,6/1/15
05123366920000,62.10,7/1/15
05123366920000,58.94,8/1/15
05123366920000,53.67,9/1/15
05123366920000,52.97,10/1/15
05123366920000,51.53,11/1/15
05123366920000,49.26,12/1/15
05123366920000,55.13,1/1/16
05123366920000,53.00,2/1/16
05123366920000,48.52,3/1/16
05123366920000,49.30,4/1/16
05123366920000,45.52,5/1/16
05123366920000,48.77,6/1/16
05123366920000,44.61,7/1/16
05123366920000,40.65,8/1/16
05123366920000,49.50,9/1/16
05123366920000,48.77,10/1/16
05123366920000,49.63,11/1/16
05123366920000,44.90,12/1/16
05123366920000,35.32,1/1/17
05123366920000,37.79,2/1/17
05123366920000,29.03,3/1/17
05123366920000,47.40,4/1/17
05123366920000,36.45,5/1/17
05123366920000,40.84,6/1/17
05123366920000,35.06,7/1/17
05123366920000,35.48,8/1/17
05123366920000,36.20,9/1/17
05123366920000,41.00,10/1/17
05123366920000,38.00,11/1/17
05123366920000,31.32,12/1/17
05123366920000,32.42,1/1/18
05123366920000,30.54,2/1/18
05123366920000,31.06,3/1/18
05123366920000,27.43,4/1/18
05123366920000,29.13,5/1/18
05123366920000,21.46,6/1/18
05123366920000,27.32,7/1/18
05123366920000,23.68,8/1/18
05123366920000,24.93,9/1/18
05123366920000,26.45,10/1/18
05123366920000,26.37,11/1/18
05123366920000,26.93,12/1/18
05123366920000,25.19,1/1/19
05123366920000,24.00,2/1/19
05123366920000,25.32,3/1/19
05123366920000,5.40,4/1/19
05123366920000,24.75,5/1/19
05123366920000,26.14,6/1/19
05123366920000,18.39,7/1/19
05123366920000,16.65,8/1/19
05123366920000,14.04,9/1/19
05123366920000,16.26,10/1/19
05123366920000,15.77,11/1/19
05123366920000,20.19,12/1/19
05123366920000,18.39,1/1/20
05123366920000,16.07,2/1/20
05123366920000,17.16,3/1/20
05123366920000,15.70,4/1/20
05123366920000,18.77,5/1/20
05123366920000,11.10,6/1/20
05123366920000,13.68,7/1/20
05123366920000,14.19,8/1/20
05123366920000,14.53,9/1/20
05123366920000,14.35,10/1/20
05123366920000,14.03,11/1/20
05123366920000,18.87,12/1/20
05123366920000,19.22,1/1/21
05123366920000,14.46,2/1/21
05123366920000,13.83,3/1/21
05123366920000,13.13,4/1/21
05123366920000,13.81,5/1/21
05123366920000,11.63,6/1/21
05123366920000,11.42,7/1/21
05123366920000,11.55,8/1/21
05123366920000,12.13,9/1/21
05123366920000,10.55,10/1/21
05123366920000,9.97,11/1/21
05123366920000,11.00,12/1/21
05123368160000,287.29,10/1/13
05123368160000,262.30,11/1/13
05123368160000,194.68,12/1/13
05123368160000,155.07,1/1/14
05123368160000,135.21,2/1/14
05123368160000,118.97,3/1/14
05123368160000,105.37,4/1/14
05123368160000,86.38,5/1/14
05123368160000,#VALUE!,6/1/14
05123368160000,140.45,7/1/14
05123368160000,141.39,8/1/14
05123368160000,109.23,9/1/14
05123368160000,100.71,10/1/14
05123368160000,76.77,11/1/14
05123368160000,74.45,12/1/14
05123368160000,83.90,1/1/15
05123368160000,75.96,2/1/15
05123368160000,72.45,3/1/15
05123368160000,68.37,4/1/15
05123368160000,67.03,5/1/15
05123368160000,69.97,6/1/15
05123368160000,64.48,7/1/15
05123368160000,59.97,8/1/15
05123368160000,53.33,9/1/15
05123368160000,52.10,10/1/15
05123368160000,49.97,11/1/15
05123368160000,46.84,12/1/15
05123368160000,47.03,1/1/16
05123368160000,46.55,2/1/16
05123368160000,40.87,3/1/16
05123368160000,37.83,4/1/16
05123368160000,38.84,5/1/16
05123368160000,35.53,6/1/16
05123368160000,35.58,7/1/16
05123368160000,35.06,8/1/16
05123368160000,28.63,9/1/16
05123368160000,32.94,10/1/16
05123368160000,42.13,11/1/16
05123368160000,30.45,12/1/16
05123368160000,28.74,1/1/17
05123368160000,33.18,2/1/17
05123368160000,22.87,3/1/17
05123368160000,29.73,4/1/17
05123368160000,25.58,5/1/17
05123368160000,26.50,6/1/17
05123368160000,23.19,7/1/17
05123368160000,23.26,8/1/17
05123368160000,24.80,9/1/17
05123368160000,27.52,10/1/17
05123368160000,25.97,11/1/17
05123368160000,21.29,12/1/17
05123368160000,23.55,1/1/18
05123368160000,19.25,2/1/18
05123368160000,21.03,3/1/18
05123368160000,21.87,4/1/18
05123368160000,20.90,5/1/18
05123368160000,14.70,6/1/18
05123368160000,17.68,7/1/18
05123368160000,18.87,8/1/18
05123368160000,14.43,9/1/18
05123368160000,15.35,10/1/18
05123368160000,15.03,11/1/18
05123368160000,15.63,12/1/18
05123368160000,17.68,1/1/19
05123368160000,13.00,2/1/19
05123368160000,15.16,3/1/19
05123368160000,11.75,4/1/19
05123368160000,10.88,5/1/19
05123368160000,#VALUE!,6/1/19
05123368160000,34.69,7/1/19
05123368160000,19.71,8/1/19
05123368160000,21.22,9/1/19
05123368160000,14.55,10/1/19
05123368160000,14.43,11/1/19
05123368160000,13.58,12/1/19
05123368160000,13.61,1/1/20
